casenew	weighta	P550tpr	P344pr	P425r	A172	A093r	A094r	A121r	SexHRP	A049r	G018r	G019r	Gorx	weightar	maininc	income	expenditure	hhsize
3694	5.30711220403128	752.869639339038	1005.645	1	1	1	3	3	1	2	2	1	9	1.01705835534606	0	1005.64501953125	752.86962890625	2
3686	3.48128343043952	586.723570638878	743.2925	1	1	1	2	3	2	2	2	1	5	.667155368896633	0	743.29248046875	586.723571777344	2
3684	8.17276938970362	505.465	976.19	1	1	1	2	3	1	3	3	1	12	1.56623471947713	0	976.190002441406	505.464996337891	3
3683	3.44747898276562	956.807301720535	1184.99	1	1	1	1	3	1	4	2	3	8	.660677063062345	0	1184.98999023438	956.807312011719	4
3674	4.66511967176396	246.562342585189	385.774	2	2	4	5	1	2	2	2	1	8	.894026498488714	1	385.773986816406	246.562347412109	2
3674	5.0358234586181	684.332831168213	991.27	1	1	1	1	3	1	3	2	2	6	.965068407776413	0	991.27001953125	684.332824707031	3
3670	4.69454542071704	576.566194083178	1160.55	1	1	1	2	3	1	3	2	2	6	.899665667717569	0	1160.55004882813	576.566223144531	3
3669	3.92271511640627	249.958698080243	794.2	1	1	1	1	3	1	2	2	1	4	.751751617716462	0	794.200012207031	249.958694458008	2
3667	4.67320109012671	320.160083053139	293.01	2	1	4	2	3	1	3	1	3	2	.895575226639334	1	293.010009765625	320.160095214844	3
3664	7.19171426836848	1034.47056409631	748.41	1	1	1	3	3	1	4	2	3	10	1.37822469258322	0	748.409973144531	1034.47058105469	4
3656	4.17661386690542	187.473949039285	181.08	2	2	4	5	1	1	1	1	1	5	.800408935609785	1	181.080001831055	187.47395324707	1
3654	1.81680106624104	469.528513908312	651.742	1	1	1	2	1	2	3	3	1	1	.348172910875805	0	651.742004394531	469.528503417969	3
3652	5.31261071566541	215.95328078548	249.3	1	1	1	3	2	2	2	1	2	2	1.01811209360982	0	249.300003051758	215.953277587891	2
3649	6.96287663264215	684.324882657726	683.502	1	1	1	3	2	1	5	4	2	6	1.3343701026508	0	683.502014160156	684.324890136719	5
3644	4.51304680939732	725.66	925.85	2	1	4	1	3	2	3	3	1	12	.864883158505456	1	925.849975585938	725.659973144531	3
3641	8.37533054571295	411.187483862469	769.132	1	1	4	5	1	2	2	2	1	7	1.60505366813839	0	769.132019042969	411.187469482422	2
3639	4.8755903093967	258.690691135391	603.22	1	1	1	2	3	1	1	1	1	1	.934361225234606	0	603.219970703125	258.690704345703	1
3629	4.02130150047311	357.856348335855	396.042	2	1	4	5	1	2	4	1	3	5	.77064477500874	1	396.0419921875	357.856353759766	4
3622	4.8716996420137	264.392266004301	494.12	1	1	1	2	3	1	1	1	1	9	.933615615264887	0	494.119995117188	264.392272949219	1
3613	5.71485533480977	467.329391249474	317.38	2	1	4	4	2	2	5	3	3	2	1.0951985080412	1	317.380004882813	467.329376220703	5
3610	6.11368061989068	87.585	150.77	2	1	4	5	1	1	1	1	1	7	1.17162963911973	1	150.770004272461	87.5849990844727	1
3608	5.44214293101967	645.445085452613	838.83	1	1	1	3	2	1	3	2	2	7	1.04293572967549	0	838.830017089844	645.445068359375	3
3591	6.0311806847245	427.017310355106	681.144	2	1	4	5	3	1	2	2	1	2	1.1558192991174	1	681.143981933594	427.017303466797	2
3586	7.48092466334819	585.982034276911	1030.35	1	1	1	2	2	2	2	2	1	8	1.43364915646465	0	1030.34997558594	585.982055664063	2
3584	4.47059694635998	560.771942056075	355.1215	2	1	4	5	3	2	2	2	1	6	.856748039776927	1	355.121490478516	560.771911621094	2
3583	4.15100417118168	216.075	265.152	2	2	4	5	1	2	1	1	1	2	.795501077246829	1	265.152008056641	216.074996948242	1
3583	4.07855878548954	197.736323946797	250.015	2	2	4	5	3	1	1	1	1	3	.781617597495168	1	250.014999389648	197.736328125	1
3582	4.41322742533802	422.933453107185	587.56	2	1	4	5	3	1	2	2	1	11	.845753708311075	1	587.559997558594	422.933441162109	2
3581	4.05078997928784	132.938850140823	181.322	2	2	4	5	2	1	1	1	1	2	.776295965828144	1	181.322006225586	132.938842773438	1
3579	6.46914141175391	346.814976194075	313.8675	1	1	1	1	3	1	1	1	1	9	1.23975037116075	0	313.867492675781	346.814971923828	1
3576	4.88364277838406	291.413406801386	338.192	2	1	4	5	2	2	2	2	1	6	.93590440550853	1	338.191986083984	291.413421630859	2
3572	5.58928521108538	701.585060866314	625.65	1	1	1	1	3	1	3	2	2	3	1.07113416973331	0	625.650024414063	701.585083007813	3
3571	10.1635543231879	1175	695.5	1	1	1	2	2	1	5	4	2	7	1.94775000923476	0	695.5	1175	5
3571	4.84660679431583	180.705	130.292	2	1	4	5	1	2	1	1	1	3	.928806805986054	1	130.292007446289	180.705001831055	1
3570	5.69836894559653	449.539500164995	1184.99	1	1	1	1	3	1	4	4	1	5	1.0920390459356	0	1184.98999023438	449.539489746094	4
3567	3.92027652043416	221.088884727588	295.25	1	1	1	3	3	2	2	2	1	8	.751284283634687	0	295.25	221.088882446289	2
3562	5.34204174071698	456.930059431703	955.89	1	1	1	3	3	2	2	2	1	8	1.02375227395354	0	955.890014648438	456.930053710938	2
3561	7.96407037020616	433.191207126634	615.44	1	1	1	1	2	2	3	3	1	11	1.52623950675651	0	615.440002441406	433.191192626953	3
3560	4.05111323869811	1019.46241438089	925.4	2	1	4	5	3	2	3	2	2	1	.776357915466953	1	925.400024414063	1019.46240234375	3
3555	5.12407548288624	575.897976926361	700.77	1	1	1	3	3	1	4	2	3	9	.981981081789585	0	700.77001953125	575.89794921875	4
3554	5.52010716780337	115.765576764761	140.48	1	2	2	3	2	2	1	1	1	8	1.05787684555746	0	140.479995727539	115.765579223633	1
3554	6.08231032496844	360.331736420118	243	2	2	4	3	2	2	4	2	3	6	1.16561781586563	1	243	360.331726074219	4
3554	4.33122544182786	625.066809208674	1052.47	1	1	1	3	3	1	3	3	1	2	.830038796080539	0	1052.46997070313	625.066833496094	3
3553	4.26710903975342	205.14	235.25	2	1	4	3	1	1	4	3	2	4	.817751488042279	1	235.25	205.139999389648	4
3551	4.55568970705142	230.129479277475	218.84	2	1	4	5	3	1	2	2	1	8	.873055270510611	1	218.839996337891	230.129486083984	2
3548	12.438162316998	1175	1184.99	1	1	4	5	3	1	5	4	1	8	2.3836573306372	0	1184.98999023438	1175	5
3547	3.27227044403524	491.782558831208	648.9515	2	1	4	5	3	1	2	2	1	11	.627099987358472	1	648.951477050781	491.782562255859	2
3545	4.40103333311571	98.9295123293572	509.28	1	1	1	3	3	1	1	1	1	10	.843416824728485	0	509.279998779297	98.9295120239258	1
3543	4.67573698979116	402.542541966551	465.39	2	1	4	1	3	1	1	1	1	4	.896061208062544	1	465.390014648438	402.542541503906	1
3543	7.7607882744603	97.0443708487897	225.58	2	2	4	5	3	2	1	1	1	10	1.487282396746	1	225.580001831055	97.0443725585938	1
3542	5.12543275197782	439.935951708685	1184.99	1	1	1	1	3	2	3	2	2	3	.982241189700814	0	1184.98999023438	439.935943603516	3
3540	19.6230110777484	225.8	62.4975	2	2	3	4	2	2	1	1	1	5	3.76056631297761	1	62.497501373291	225.800003051758	1
3536	4.03616125757974	95.8643800037435	251.042	2	2	4	5	1	1	1	1	1	11	.773492508303739	1	251.042007446289	95.8643798828125	1
3536	3.40170297412426	249.821298991044	223.22	2	1	4	5	1	1	1	1	1	5	.651904519676561	1	223.220001220703	249.821304321289	1
3536	4.45105406828857	132.23101289052	149	2	1	3	1	2	2	2	1	2	8	.853002830204208	1	149	132.231018066406	2
3531	6.71145230398367	436.014882679711	355.55	1	1	1	1	3	1	2	2	1	9	1.28618698453147	0	355.549987792969	436.014892578125	2
3531	5.06703202657653	222.655	212.384	2	1	3	4	1	2	4	2	3	1	.971049237572398	1	212.384002685547	222.654998779297	4
3530	5.56154799349512	420.229057330714	802.24	1	1	4	3	1	2	5	2	3	8	1.06581859172786	0	802.239990234375	420.229064941406	5
3528	3.92723504937423	420.660145089962	886.02	1	1	1	3	2	1	4	2	3	6	.75261782054277	0	886.02001953125	420.66015625	4
3525	5.12407548288624	823.487043839981	1184.99	1	1	1	1	3	2	4	2	3	9	.981981081789585	0	1184.98999023438	823.487060546875	4
3522	7.28775390678708	168.765395647873	257.382	2	1	4	5	3	2	1	1	1	6	1.39662978992106	1	257.381988525391	168.765396118164	1
3522	5.63009063553552	213.299433239262	243.092	2	2	4	5	1	1	1	1	1	5	1.07895414720598	1	243.091995239258	213.299438476563	1
3521	4.21334383282138	133.125	197.025	2	1	4	5	1	2	3	1	3	12	.807447889619092	1	197.024993896484	133.125	3
3519	6.19377129207982	1175	1184.99	1	1	1	1	3	1	3	2	2	8	1.18697826643411	0	1184.98999023438	1175	3
3514	4.76309685799812	529.665368270264	1024.82	1	1	1	2	3	1	3	2	2	9	.912802908721205	0	1024.81994628906	529.665344238281	3
3512	3.04782547850089	730.564230769231	360.78	2	2	1	3	2	2	4	1	3	1	.584087211533104	1	360.779998779297	730.564208984375	4
3510	5.4356810637035	290.0111648	295.05	2	1	4	5	3	2	2	2	1	5	1.04169737331663	1	295.049987792969	290.011169433594	2
3507	11.7342405326198	272.875	340.77	1	1	3	3	2	1	4	4	1	4	2.24875731255051	0	340.769989013672	272.875	4
3505	4.62443828469103	555.382189767231	793.96	2	1	2	3	3	1	2	2	1	9	.886230291617836	1	793.960021972656	555.382202148438	2
3504	7.32895513014727	936.503593642312	1184.99	1	1	1	1	2	1	5	3	3	8	1.40452561854837	0	1184.98999023438	936.503601074219	5
3504	4.1248372239874	354.469149817683	358.74	2	2	4	5	3	1	2	2	1	3	.790486426857938	1	358.739990234375	354.469146728516	2
3501	4.62443828469103	953.969376956601	1184.99	1	1	1	1	3	1	2	2	1	9	.886230291617836	0	1184.98999023438	953.969360351563	2
3501	5.50289984702229	1175	1184.99	1	1	1	1	3	1	5	2	3	7	1.05457922366806	0	1184.98999023438	1175	5
3499	3.09399717158799	238.905	330.35	2	1	4	5	1	1	2	2	1	10	.592935584137518	1	330.350006103516	238.904998779297	2
3494	5.7080111374636	122.124253284884	155.5345	2	2	4	5	3	2	1	1	1	2	1.09388688171242	1	155.53450012207	122.124252319336	1
3491	6.84952576896608	300.093808756116	464.804	2	1	4	5	3	1	2	2	1	11	1.31264747110367	1	464.803985595703	300.093811035156	2
3486	4.55568970705142	1175	593.929	2	2	4	5	3	2	2	2	1	8	.873055270510611	1	593.929016113281	1175	2
3485	4.82022393270056	573.472179627783	587.84	1	1	1	3	3	1	4	2	3	2	.923750777620314	0	587.840026855469	573.47216796875	4
3481	5.14934925667836	405.045774503084	525.292	2	1	4	5	3	2	1	1	1	5	.986824563860095	1	525.2919921875	405.045776367188	1
3476	6.10987688549454	1027.08163252776	749.63	1	1	1	3	3	1	4	2	3	11	1.17090068904286	0	749.630004882813	1027.08166503906	4
3474	4.56633273432492	373.920505324929	366.88	1	1	1	3	1	1	2	2	1	2	.875094907020739	0	366.880004882813	373.920501708984	2
3472	5.78977315570773	209.348190960074	552.11	1	1	1	1	3	1	1	1	1	2	1.10955580684689	0	552.109985351563	209.348190307617	1
3471	3.36403897681794	836.233079054744	1184.99	1	1	1	1	3	2	5	2	3	6	.644686567298047	0	1184.98999023438	836.233093261719	5
3471	4.68821571612842	406.264245963238	339.268974358974	1	1	2	1	3	2	1	1	1	9	.898452639107801	0	339.268981933594	406.264251708984	1
3462	5.44685805409382	622.849930870686	806.52	1	1	1	1	3	2	1	1	1	11	1.04383933885779	0	806.52001953125	622.849914550781	1
3460	4.34735840635437	455.650658952172	569.3	1	1	1	1	3	2	2	1	2	5	.833130527654581	0	569.299987792969	455.650665283203	2
3459	5.25084626802388	347.64	177.31	2	2	4	5	2	1	1	1	1	8	1.00627551561371	1	177.309997558594	347.640014648438	1
3458	4.85664011841361	147.105	253.85	2	1	4	5	1	1	1	1	1	2	.930729598592133	1	253.850006103516	147.104995727539	1
3452	5.52760430352536	405.090859035629	751.45	1	1	1	3	3	1	4	2	3	2	1.0593136014115	0	751.450012207031	405.090850830078	4
3451	4.07879493080485	504.265004338317	1174.91333333333	1	1	1	2	3	2	3	3	1	1	.78166285253346	0	1174.91333007813	504.265014648438	3
3451	6.05673851341736	68.005	171.932	2	2	4	5	3	2	1	1	1	6	1.1607172176496	1	171.932006835938	68.004997253418	1
3448	7.40474056473063	425.302405500637	944.412	2	1	1	2	3	1	5	2	3	7	1.41904918739208	1	944.411987304688	425.302398681641	5
3444	5.63469071143952	204.749336971351	80	2	2	4	5	3	2	1	1	1	7	1.07983570867548	1	80	204.74934387207	1
3437	6.28177682980902	612.5527088507	372.915	1	1	2	3	1	2	2	2	1	10	1.20384370361032	0	372.915008544922	612.552734375	2
3435	3.50870678529663	425.931126948391	973.7	1	1	1	2	2	1	5	2	3	5	.672410798048453	0	973.700012207031	425.931121826172	5
3431	5.0722849322119	512.983772727736	518.964	2	1	4	5	3	1	2	2	1	6	.97205590774648	1	518.963989257813	512.983764648438	2
3430	3.22376637415139	438.333784423785	439.874	2	2	4	5	3	1	2	2	1	9	.617804636582547	1	439.873992919922	438.333770751953	2
3425	2.975220941607	511.305155787293	566.80717948718	2	1	4	5	3	1	2	2	1	6	.570173231944003	1	566.807189941406	511.305145263672	2
3422	6.75000328156478	661.632866965906	1184.99	1	1	1	3	3	1	2	2	1	6	1.2935749183735	0	1184.98999023438	661.632873535156	2
3421	4.16446852120561	486.819965503383	304.7	1	1	2	3	2	1	4	2	3	10	.798081393841745	0	304.700012207031	486.819976806641	4
3416	6.17138348824888	293.041608259371	271.75	2	1	2	3	2	2	2	1	2	8	1.18268785348094	1	271.75	293.041595458984	2
3406	5.96419491517084	241.725928523432	458.81	1	2	1	2	3	1	2	1	2	3	1.142982103672	0	458.809997558594	241.725921630859	2
3404	3.98898445414514	391.1632994862	342	1	1	1	2	3	1	5	2	3	5	.7644515157136	0	342	391.163299560547	5
3403	8.55954619930882	460.10646041074	1071.26	1	1	1	3	3	1	3	3	1	3	1.64035687305893	0	1071.26000976563	460.1064453125	3
3403	3.48386317858628	589.799894384076	134.487	2	1	4	5	3	1	1	1	1	9	.667649753470857	1	134.486999511719	589.799865722656	1
3401	3.86567248763518	153.372277742823	254.5	2	1	2	1	1	2	2	1	2	9	.7408199320893	1	254.5	153.372283935547	2
3395	5.50672214641492	324.53	419.572	1	1	4	5	1	2	2	2	1	5	1.05531173155266	0	419.571990966797	324.529998779297	2
3392	4.08830360411666	462.064280286791	218.45	2	1	1	2	2	1	4	2	3	1	.783485100729511	1	218.449996948242	462.064270019531	4
3392	7.94786088616036	875.679597171247	1184.99	1	1	1	1	1	1	4	4	1	8	1.52313311093317	0	1184.98999023438	875.679626464844	4
3391	8.63671843643584	633.74874768725	637.79	2	1	2	3	2	2	5	3	3	3	1.6551462096234	1	637.789978027344	633.748718261719	5
3389	4.22056276252369	540.53052979965	1065.44	1	1	1	1	3	2	4	2	3	8	.80883132989473	0	1065.43994140625	540.530517578125	4
3388	5.12538589657784	677.559666099722	771.225	1	1	1	1	3	1	5	2	3	8	.982232210302187	0	771.224975585938	677.559692382813	5
3387	5.24373053985067	149.579099667277	367.940641025641	1	1	1	2	3	2	1	1	1	3	1.00491185294469	0	367.940643310547	149.5791015625	1
3387	5.29376543896685	97.1780446293495	102.97	2	2	4	3	1	2	1	1	1	5	1.01450057280751	1	102.970001220703	97.1780471801758	1
3384	4.52747720142225	346.918266003613	484.88	1	1	1	3	2	2	1	1	1	4	.867648608003344	0	484.880004882813	346.918273925781	1
3382	5.83995147816539	581.335127736825	530.97	1	1	1	3	2	1	3	1	3	7	1.11917201245001	0	530.969970703125	581.335144042969	3
3382	6.07031892113342	504.408389819218	379.512	2	1	4	5	3	2	3	3	1	6	1.16331977561438	1	379.511993408203	504.408386230469	3
3379	5.35640096937404	379.56375112257	383	2	1	2	3	1	2	2	1	2	2	1.02650408565839	1	383	379.563751220703	2
3378	4.14370430155567	241.471974982752	358.17	2	1	4	2	3	1	2	2	1	2	.794102125592777	1	358.170013427734	241.471969604492	2
3377	3.93389402845841	450.196391622005	838.6	1	1	1	3	3	1	4	2	3	4	.753893951526112	0	838.599975585938	450.196380615234	4
3375	3.8381242501627	200.12	231.362	2	2	4	5	3	2	1	1	1	12	.735540570353711	1	231.361999511719	200.119995117188	1
3363	7.36608038622856	908.388487268994	976.98	1	1	1	1	2	2	4	2	3	8	1.41164032621616	0	976.97998046875	908.388488769531	4
3363	6.21353900181176	49.9068615915067	269	1	1	1	2	3	1	1	1	1	2	1.19076656288913	0	269	49.9068603515625	1
3363	6.77055113891388	140.963098607431	193.1945	2	2	4	5	3	2	1	1	1	9	1.29751272281364	1	193.19450378418	140.963104248047	1
3361	4.65297692214088	730.553116650801	1184.99	1	1	1	2	3	2	3	3	1	10	.891699454234469	0	1184.98999023438	730.553100585938	3
3358	6.04670731274827	455.86704091528	304.67	2	2	4	5	3	2	1	1	1	8	1.15879483197874	1	304.670013427734	455.867034912109	1
3358	6.43056630410841	307.42445097423	353.1	1	1	1	1	2	2	1	1	1	4	1.23235781301784	0	353.100006103516	307.424438476563	1
3357	4.82318766633845	746.041616370765	1161.9	2	1	4	5	3	1	2	2	1	7	.924318749418074	1	1161.90002441406	746.041625976563	2
3357	5.27804597000906	238.744163179916	522.5	1	1	1	1	1	1	4	2	3	9	1.01148808378702	0	522.5	238.744155883789	4
3355	5.61203260013044	466.166487448961	540.192	1	1	1	3	3	1	4	2	3	3	1.07549349382542	0	540.192016601563	466.166473388672	4
3353	6.37068773820232	547.472439756581	477.452	2	1	4	5	3	2	1	1	1	11	1.22088264659595	1	477.451995849609	547.472412109375	1
3353	3.22376637415139	1175	780.174	2	1	4	5	3	1	2	2	1	9	.617804636582547	1	780.174011230469	1175	2
3352	7.26466444568813	116.320322987214	71.4	2	2	3	4	1	1	1	1	1	8	1.39220491092316	1	71.4000015258789	116.320320129395	1
3350	4.37928560404483	1084.28584753861	1038.33	1	1	2	1	3	2	2	2	1	3	.839249076109088	0	1038.32995605469	1084.28588867188	2
3349	4.60124257133183	831.659733040646	1184.99	1	1	2	1	3	1	2	2	1	8	.881785050369259	0	1184.98999023438	831.659729003906	2
3349	4.59749352004089	211.691117855366	556.86	1	1	1	3	3	1	2	2	1	10	.881066579797415	0	556.859985351563	211.691116333008	2
3347	5.93470663896853	412.795	552.84	1	1	1	3	1	1	5	2	3	7	1.13733095168137	0	552.840026855469	412.795013427734	5
3345	4.92489070279044	337.96646301533	480.99	2	2	4	5	3	1	1	1	1	2	.943809183954013	1	480.989990234375	337.966461181641	1
3337	5.81136562050008	603.154431841637	1066.29	1	1	1	1	3	1	2	2	1	2	1.11369380052128	0	1066.2900390625	603.154418945313	2
3337	5.05162924428783	751.376779432533	1184.99	1	1	1	3	2	1	3	2	2	2	.968097438586426	0	1184.98999023438	751.376770019531	3
3335	3.41109307445329	313.379923174281	487.93	2	2	1	2	3	1	5	2	3	5	.653704044470841	1	487.929992675781	313.379913330078	5
3331	5.87595500018811	97.3157353251212	71.7	2	2	4	5	1	1	1	1	1	8	1.12607175028997	1	71.6999969482422	97.3157348632813	1
3328	3.27227044403524	364.734352422718	350.234	2	1	4	5	2	1	2	2	1	11	.627099987358472	1	350.234008789063	364.734344482422	2
3326	5.67080472650145	332.103618938853	726.93	1	1	1	1	2	1	2	2	1	6	1.08675662147169	0	726.929992675781	332.103607177734	2
3322	4.24006810921207	284.896800662451	563.724	2	2	4	5	3	1	2	2	1	2	.812569346929355	1	563.723999023438	284.896789550781	2
3322	3.81269781810918	448.894655532254	1102.86	1	1	2	3	3	2	2	2	1	5	.730667832756977	0	1102.85998535156	448.894653320313	2
3311	5.62448454192626	217.983587338978	300.67	1	2	1	3	3	1	1	1	1	8	1.07787979186414	0	300.670013427734	217.983581542969	1
3308	4.01750367231351	733.972271028037	858.94	1	1	1	1	3	2	2	2	1	6	.76991695680679	0	858.940002441406	733.972290039063	2
3305	5.51867568571559	945.24001471911	657.2345	2	1	4	5	3	2	1	1	1	7	1.05760251542048	1	657.234497070313	945.239990234375	1
3296	6.30961918288235	337.764722857368	384.65	1	2	1	3	2	1	1	1	1	8	1.20917942984656	0	384.649993896484	337.764709472656	1
3296	5.12625932243827	1175	1184.99	1	1	1	1	3	1	3	3	1	8	.982399594189124	0	1184.98999023438	1175	3
3295	7.67832484438854	924.305133072149	855.94	1	1	1	1	2	1	2	2	1	8	1.47147905260316	0	855.940002441406	924.305114746094	2
3293	6.62532175470398	467.927811589248	1184.99	1	1	2	1	3	2	2	2	1	7	1.26968087133324	0	1184.98999023438	467.927825927734	2
3292	4.57175971107853	1058.04784409688	1184.99	2	1	1	1	3	1	2	2	1	6	.876134936294538	1	1184.98999023438	1058.0478515625	2
3288	7.7791900633221	251.049659388272	212.3	1	2	1	2	3	1	3	2	2	11	1.49080892725745	0	212.300003051758	251.049652099609	3
3287	3.71139871760451	362.574050591815	693.5915	2	1	4	5	3	1	2	2	1	4	.711254808762674	1	693.591491699219	362.574035644531	2
3286	7.20109108850982	480.594821158421	704.58	1	1	1	2	3	1	2	2	1	3	1.38002167235389	0	704.580017089844	480.594818115234	2
3284	3.84382327570007	419.871468471556	510.532	2	1	4	5	3	2	1	1	1	5	.736632735229312	1	510.532012939453	419.871459960938	1
3284	9.37591709717765	179.091429925893	198.472	2	2	4	5	3	2	1	1	1	4	1.79680671071418	1	198.47200012207	179.091430664063	1
3277	5.02475145361855	140.207174373585	227.85	2	2	4	5	1	1	1	1	1	7	.962946561702258	1	227.850006103516	140.207168579102	1
3273	4.46249973699524	298.260024899621	321.164	2	2	4	5	3	1	2	2	1	10	.855196285428651	1	321.164001464844	298.260009765625	2
3270	6.18565379281824	402.577656443587	617.15	1	1	1	3	2	1	2	2	1	9	1.18542262371711	0	617.150024414063	402.577667236328	2
3268	5.00818606024781	867.341296852346	609.9495	2	1	4	5	3	2	1	1	1	9	.959771959189707	1	609.949523925781	867.34130859375	1
3262	5.55600083036139	137.511857418523	343.39	2	2	4	5	3	1	1	1	1	8	1.06475552985979	1	343.390014648438	137.511856079102	1
3250	3.83610773449118	464.980008772528	481.909	2	1	4	5	3	1	2	2	1	8	.735154124008966	1	481.908996582031	464.980010986328	2
3250	5.4273470237714	403.99	438.1175	2	1	1	2	3	1	2	2	1	12	1.04010023260792	1	438.117492675781	403.989990234375	2
3247	4.14608855150126	819.215539665416	1184.99	1	1	1	1	3	1	4	2	3	4	.794559044767494	0	1184.98999023438	819.215515136719	4
3244	3.18327469388702	1175	1184.99	1	1	1	1	3	2	2	2	1	6	.610044785245017	0	1184.98999023438	1175	2
3244	4.78261237184944	269.204945167923	200	1	2	1	2	2	2	1	1	1	10	.916542874197398	0	200	269.204956054688	1
3240	6.34660411952741	690.691797543818	983.33	1	1	1	3	3	1	3	2	2	8	1.21626724660842	0	983.330017089844	690.691772460938	3
3239	2.52833791695504	438.405068333982	301.56	2	1	4	5	2	1	2	2	1	10	.484532285114321	1	301.559997558594	438.405059814453	2
3236	7.33599845595508	195.65	266.472	2	1	4	5	3	2	1	1	1	6	1.40587540598208	1	266.471984863281	195.649993896484	1
3226	4.69910753410356	889.47802645508	433.87	1	1	1	3	2	1	2	2	1	1	.900539954026094	0	433.869995117188	889.47802734375	2
3220	6.8959463423896	200.602667990771	335.6	1	2	2	3	1	1	3	2	2	5	1.32154353929392	0	335.600006103516	200.602661132813	3
3220	4.49813306848651	549.785	465.15	2	1	2	4	2	2	3	3	1	3	.862025079719919	1	465.149993896484	549.784973144531	3
3219	6.20003695751406	402.021069070849	323.33	1	1	1	2	2	1	1	1	1	3	1.18817902253963	0	323.329986572266	402.021057128906	1
3215	5.17186317554754	260.191893245624	730.95	1	1	1	1	3	1	1	1	1	2	.991139145579337	0	730.950012207031	260.19189453125	1
3213	4.49517765810216	664.2298192603	895.68	1	1	1	1	3	2	1	1	1	6	.861458702995758	0	895.679992675781	664.229797363281	1
3211	6.25416303948222	544.829832240862	754.4275	1	1	1	1	3	2	1	1	1	7	1.19855177928407	0	754.427490234375	544.829833984375	1
3209	5.44869186428681	979.865175674026	1184.99	1	1	1	1	3	1	3	3	1	9	1.04419077140852	0	1184.98999023438	979.865173339844	3
3205	3.45785173067349	999.257056988928	1171.2	2	1	4	1	3	1	2	2	1	2	.662664903063086	1	1171.19995117188	999.257080078125	2
3199	3.65907619016481	425.062447386275	1184.99	1	1	1	3	3	1	2	2	1	2	.701227686354192	0	1184.98999023438	425.062438964844	2
3197	4.67035317691645	1175	1184.99	1	1	1	2	3	1	2	2	1	11	.895029450741928	0	1184.98999023438	1175	2
3197	1.05280703367849	1175	1048.825	1	1	1	1	3	2	5	2	3	12	.201760608972325	0	1048.82495117188	1175	5
3194	4.95308489641316	119.906198318078	86.73	1	2	1	2	1	1	1	1	1	8	.949212337136729	0	86.7300033569336	119.906196594238	1
3191	5.57049544518287	488.645191850795	631.26	1	1	2	3	3	1	3	3	1	4	1.06753328705522	0	631.260009765625	488.645202636719	3
3189	3.17734980812086	289.548884727588	599.504	2	2	4	5	3	1	2	2	1	8	.608909336371642	1	599.504028320313	289.548889160156	2
3187	6.91939354553983	32.135982976435	172.962	2	2	4	5	1	2	1	1	1	4	1.32603697620587	1	172.962005615234	32.1359825134277	1
3186	4.18910984164754	411.529142062625	755.09	2	1	4	5	3	1	2	2	1	10	.802803672150312	1	755.090026855469	411.529144287109	2
3183	4.45155133594282	707.066553610503	528.137	1	2	1	2	3	1	2	2	1	3	.853098126893471	0	528.137023925781	707.066528320313	2
3177	5.83716279755668	212.167249983254	695.684	1	1	4	5	3	1	3	3	1	10	1.118637587926	0	695.684020996094	212.167251586914	3
3177	4.16236961785626	568.950410203378	609.61	1	1	1	2	2	2	3	2	2	5	.797679158670064	0	609.609985351563	568.950439453125	3
3174	6.99750420715531	691.739093108584	1184.99	1	1	1	1	3	1	2	2	1	2	1.34100615303565	0	1184.98999023438	691.739074707031	2
3170	4.11876030720609	57.705	150.3	2	2	4	4	1	2	2	1	2	7	.789321842664205	1	150.300003051758	57.7050018310547	2
3168	4.34735840635437	293.383719562966	113.76	1	1	1	2	2	2	2	1	2	5	.833130527654581	0	113.76000213623	293.383728027344	2
3166	8.49493193041293	238.939621153205	678.51	1	1	1	1	1	2	1	1	1	7	1.62797415350663	0	678.510009765625	238.93962097168	1
3166	7.75864758509765	804.207626516235	967.96	1	1	1	3	1	1	4	2	3	7	1.48687215367618	0	967.960021972656	804.207641601563	4
3162	4.56618955375262	528.019519237336	922.39	1	1	1	2	3	2	2	2	1	6	.875067467804876	0	922.390014648438	528.01953125	2
3160	3.17734980812086	466.611465086276	922.764	2	1	1	1	3	1	2	2	1	8	.608909336371642	1	922.763977050781	466.611450195313	2
3160	4.0643633873022	394.990614046029	428.5275	1	1	2	2	3	2	3	2	2	9	.778897182365651	0	428.527496337891	394.990600585938	3
3160	5.1713499529522	255.729538470341	392.12	1	1	4	3	1	2	2	2	1	4	.991040791275023	0	392.119995117188	255.729537963867	2
3158	3.5509028271234	561.632610322008	714.67	1	1	1	3	3	1	4	2	3	10	.68049727431889	0	714.669982910156	561.632629394531	4
3156	5.78977315570773	57.0182119991889	56	2	2	3	4	1	1	1	1	1	2	1.10955580684689	1	56	57.0182113647461	1
3152	4.82775138503926	128.450843449248	327.07	2	2	4	5	3	1	1	1	1	5	.925193343370051	1	327.070007324219	128.450836181641	1
3151	5.2894929739305	151.729626057852	201.78	2	1	4	5	3	2	1	1	1	7	1.01368179489287	1	201.779998779297	151.729629516602	1
3149	5.02392144194563	331.83996895402	914.329038461538	1	1	1	1	3	2	3	3	1	4	.962787497737803	0	914.329040527344	331.839965820313	3
3141	3.33559568968804	723.248703870748	1184.99	1	1	2	3	3	1	3	3	1	4	.639235677677322	0	1184.98999023438	723.248718261719	3
